FacilityID,ObsRecordDate,FlowConnectivity,FlowCondition,PersistentFlow,SampleDry,FloatDischargeCFS,AvgDischarge,VolumeDischargeCFS,date,rain_gage,wet_within_72,GlobalID,QInscfsV,QInscfsF,QInscfsFadj,QInscfs
L02-541-2,2024-06-03,Direct Connection,NA,Unknown,NA,NA,0,NA,2024-06-03,PALISADES,FALSE,{80D3DC2F-82C1-41D7-B291-FBE03B0CC399},NA,NA,NA,NA
L02-541-2,2024-07-25,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-07-25,PALISADES,FALSE,{80D3DC2F-82C1-41D7-B291-FBE03B0CC399},0,0,0,0
L02-502-1,2024-06-11,Unsafe to Access,Flowing,Yes,NA,0.004308,0.025518,NA,2024-06-11,SULPHURCREEK,FALSE,{80AEE061-5CEE-4A9A-91C8-024626A1725A},NA,0.004308,0.0029725199999999998,0.0029725199999999998
L02-502-1,2024-08-28,Unsafe to Access,Flowing,Yes,NA,0.044,0.025518,NA,2024-08-28,SULPHURCREEK,FALSE,{80AEE061-5CEE-4A9A-91C8-024626A1725A},NA,0.044,0.030359999999999995,0.030359999999999995
L03-418-1,2024-07-22,Direct Connection,Flowing,Unknown,NA,0.089552,0.064963,0.005,2024-07-22,SULPHURCREEK,FALSE,{8087A7D1-E729-48B8-B8F0-6F542F01E3FD},0.005,0.089552,0.06179088,0.005
L03-418-1,2024-06-11,Direct Connection,Other - See Comments,Unknown,NA,NA,0.064963,NA,2024-06-11,SULPHURCREEK,FALSE,{8087A7D1-E729-48B8-B8F0-6F542F01E3FD},NA,NA,NA,NA
L03-708-5,2024-07-15,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0.005715,0,2024-07-15,SULPHURCREEK,FALSE,{80131D44-20B9-48C8-962C-C75A86DACEB2},0,0,0,0
L03-708-5,2024-05-13,None - Flow Infiltrates or Outfall is Dry,NA,Unknown,NA,NA,0.005715,NA,2024-05-13,SULPHURCREEK,FALSE,{80131D44-20B9-48C8-962C-C75A86DACEB2},NA,NA,NA,NA
L04-702-1 (L04P02),2024-07-09,Direct Connection,Pooled or Ponded,Yes,NA,NA,0.019946,NA,2024-07-09,SULPHURCREEK,FALSE,{7FD1636E-ED34-4FE6-8232-0809F76D4268},NA,NA,NA,NA
K01-12138-1 (K01TBN1),2024-05-20,Direct Connection,Pooled or Ponded,Yes,NA,NA,0.063607,NA,2024-05-20,SULPHURCREEK,FALSE,{7ED3F0F9-CFEC-4D38-9A33-AE41DCBA38E4},NA,NA,NA,NA
L03-455-2,2024-06-11,Direct Connection,Other - See Comments,Unknown,NA,NA,0.005926,NA,2024-06-11,SULPHURCREEK,FALSE,{7E6762BC-9D48-4526-9D88-1BEE27C84D0A},NA,NA,NA,NA
L03-455-2,2024-07-22,Direct Connection,Flowing,Unknown,NA,0.007692,0.005926,0.002,2024-07-22,SULPHURCREEK,FALSE,{7E6762BC-9D48-4526-9D88-1BEE27C84D0A},0.002,0.007692,0.00530748,0.002
J01-9040-1,2024-09-04,Partial - Significant Distance,Flowing,Yes,NA,0.04,0.290204,NA,2024-09-04,TUCKER,FALSE,{7E5CB88D-6665-452A-804A-655CBEAB830F},NA,0.04,0.0276,0.0276
J01-9040-1,2024-07-10,Direct Connection,Flowing,Yes,NA,NA,0.290204,NA,2024-07-10,TUCKER,FALSE,{7E5CB88D-6665-452A-804A-655CBEAB830F},NA,NA,NA,NA
M01-060-3,2024-06-26,Direct Connection,Flowing,Yes,NA,0.932143,0.747703,NA,2024-06-26,PALISADES,FALSE,{7E285DCF-C197-4473-A6A6-DE27863098BF},NA,0.932143,0.64317867,0.64317867
L02-641-1,2024-06-19,Direct Connection,Flowing,Yes,Yes,0.057519,0.049392,0.012,2024-06-19,TRABUCO,FALSE,{7DFD67EB-AD81-432B-9BA4-25696CAD78C5},0.012,0.057519,0.03968811,0.012
L02-641-1,2024-08-13,Direct Connection,Flowing,Yes,Yes,0.03,0.049392,0.013,2024-08-13,TRABUCO,FALSE,{7DFD67EB-AD81-432B-9BA4-25696CAD78C5},0.013,0.03,0.020699999999999996,0.013
J03-9234-6,2024-05-17,Direct Connection,Flowing,Yes,NA,0.088367,0.981972,NA,2024-05-17,SULPHURCREEK,FALSE,{7C898AE5-6408-40A7-9258-052F87B864B0},NA,0.088367,0.060973229999999996,0.060973229999999996
J03-9234-6,2024-08-14,Direct Connection,Flowing,Yes,NA,0.163636,0.981972,0.041,2024-08-14,SULPHURCREEK,FALSE,{7C898AE5-6408-40A7-9258-052F87B864B0},0.041,0.163636,0.11290884,0.041
J06-10011-1 (J06P01),2024-05-29,Direct Connection,Flowing,Yes,Yes,1.104,0.603221,NA,2024-05-29,ELTORO,FALSE,{7C52C879-6B87-4321-BC5A-53A3242DD1D9},NA,1.104,0.76176,0.76176
J06-10011-1 (J06P01),2024-07-31,Direct Connection,Flowing,Yes,Yes,0.465,0.603221,NA,2024-07-31,ELTORO,FALSE,{7C52C879-6B87-4321-BC5A-53A3242DD1D9},NA,0.465,0.32084999999999997,0.32084999999999997
J01-9224-2 (J01P25),2024-05-22,Direct Connection,Flowing,Yes,Yes,0.085896,0.108437,0.031,2024-05-22,SULPHURCREEK,FALSE,{7BFD7882-593A-4F10-AAF7-CC4B57726763},0.031,0.085896,0.05926823999999999,0.031
J01-9224-2 (J01P25),2024-04-24,Direct Connection,Flowing,Yes,Yes,0.045164,0.108437,0.039,2024-04-24,SULPHURCREEK,FALSE,{7BFD7882-593A-4F10-AAF7-CC4B57726763},0.039,0.045164,0.03116316,0.039
J01-9224-2 (J01P25),2024-07-30,Direct Connection,Flowing,Yes,Yes,0.610909,0.108437,0.027,2024-07-30,SULPHURCREEK,FALSE,{7BFD7882-593A-4F10-AAF7-CC4B57726763},0.027,0.610909,0.42152721,0.027
SC11-026-1 (M00P01),2024-08-26,Direct Connection,Flowing,Unknown,NA,0.104478,0.092087,0.035,2024-08-26,PALISADES,FALSE,{7BC19F3E-F96A-4680-97D9-CFCD38CE4F28},0.035,0.104478,0.07208982,0.035
SC11-026-1 (M00P01),2024-06-27,Partial - Significant Distance,Flowing,Unknown,NA,0.07728,0.092087,0.069,2024-06-27,PALISADES,FALSE,{7BC19F3E-F96A-4680-97D9-CFCD38CE4F28},0.069,0.07728,0.053323199999999994,0.069
J01-9046-1,2024-07-23,Partial - Significant Distance,Flowing,Unknown,NA,0.001,0.00431,NA,2024-07-23,ELTORO,FALSE,{7B37BD5E-90A3-4DC7-8721-402EFF48BB71},NA,0.001,6.9e-4,6.9e-4
LC02-11508-3,2024-08-12,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-12,LAGUNABEACH,FALSE,{7A79C33A-1E84-41B0-AAFC-7A7C54A33C8A},0,0,0,0
L01-514-1,2024-07-15,Unsafe to Access,Flowing,Yes,NA,0.0144,0.018581,0.002,2024-07-15,PALISADES,FALSE,{7A6C6799-AB04-4589-9958-5C84F3951CFC},0.002,0.0144,0.009935999999999999,0.002
L01-728-8d,2024-06-27,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-06-27,DANAPOINT,FALSE,{7A1311A3-7766-418C-8495-C9A419F65188},0,0,0,0
L01-727-1 (L01S04),2024-06-27,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0.122785,0,2024-06-27,DANAPOINT,FALSE,{798A1AA2-7443-4216-9DB2-0FB1B57E4222},0,0,0,0
L01-727-1 (L01S04),2024-09-03,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0.122785,0,2024-09-03,DANAPOINT,FALSE,{798A1AA2-7443-4216-9DB2-0FB1B57E4222},0,0,0,0
L01-303-5,2024-06-12,Direct Connection,Flowing,Yes,NA,0.016364,0.017713,NA,2024-06-12,TRABUCO,FALSE,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},NA,0.016364,0.01129116,0.01129116
L01-303-5,2024-08-05,Direct Connection,Flowing,Yes,NA,0.010909,0.017713,0.004,2024-08-05,TRABUCO,FALSE,{77F01F3D-4632-4CFC-AF1B-CCA5EBF929DB},0.004,0.010909,0.0075272099999999995,0.004
I00-11518-1,2024-07-02,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,0.079534,NA,2024-07-02,LAGUNABEACH,FALSE,{77142EB8-ED5A-457E-A15B-0DA4FE92CCF2},NA,NA,NA,NA
I00-11518-1,2024-08-12,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,0.079534,NA,2024-08-12,LAGUNABEACH,FALSE,{77142EB8-ED5A-457E-A15B-0DA4FE92CCF2},NA,NA,NA,NA
L01-728-9,2024-06-27,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-06-27,DANAPOINT,FALSE,{74BEFDA9-4138-4459-9D5E-A60F88FD79B2},0,0,0,0
L01-728-9,2024-09-03,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-09-03,DANAPOINT,FALSE,{74BEFDA9-4138-4459-9D5E-A60F88FD79B2},0,0,0,0
SC10-075-1d (M00P05),2024-08-26,Direct Connection,Flowing,Yes,NA,0.007288,0.009482,NA,2024-08-26,PALISADES,FALSE,{A312578F-E3A9-4101-A4A6-AD6BB12708E1},NA,0.007288,0.0050287199999999995,0.0050287199999999995
SC10-075-1d (M00P05),2024-06-27,Direct Connection,Flowing,Yes,NA,0.012683,0.009482,NA,2024-06-27,PALISADES,FALSE,{A312578F-E3A9-4101-A4A6-AD6BB12708E1},NA,0.012683,0.008751269999999998,0.008751269999999998
I01-11015-2,2024-08-01,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-01,LAGUNABEACH,FALSE,{7466B2A4-CC2D-4862-BC7C-0ABA52F841B0},0,0,0,0
J07-9109-2,2024-08-20,Direct Connection,Pooled or Ponded,Yes,NA,NA,0.05716,NA,2024-08-20,ELTORO,FALSE,{728A2E3D-7087-4CD0-B654-7272B31DFBFB},NA,NA,NA,NA
K01-12036-5,2024-08-14,Direct Connection,Flowing,Yes,NA,0.058824,0.052474,0.032,2024-08-14,SULPHURCREEK,FALSE,{70D2A74D-50ED-4574-A929-01CB7DE7D000},0.032,0.058824,0.040588559999999996,0.032
K01-12036-5,2024-05-17,Direct Connection,Flowing,Yes,NA,0.018679,0.052474,NA,2024-05-17,SULPHURCREEK,FALSE,{70D2A74D-50ED-4574-A929-01CB7DE7D000},NA,0.018679,0.01288851,0.01288851
L02-541-9 (L02P02),2024-07-29,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,0.048641,NA,2024-07-29,PALISADES,FALSE,{6FE5A355-7E45-4A1E-8A7B-8CD7AB8F0640},NA,NA,NA,NA
L02-541-9 (L02P02),2024-06-03,Direct Connection,Pooled or Ponded,Yes,NA,NA,0.048641,NA,2024-06-03,PALISADES,FALSE,{6FE5A355-7E45-4A1E-8A7B-8CD7AB8F0640},NA,NA,NA,NA
K01-12156-6,2024-05-22,Direct Connection,Flowing,Yes,NA,NA,0.522546,NA,2024-05-22,DANAPOINT,FALSE,{6FB4B9E1-BF9D-41E3-9F3C-703D525B54CD},NA,NA,NA,NA
K01-12156-6,2024-07-30,Direct Connection,Flowing,Yes,NA,0.27,0.522546,0.121,2024-07-30,DANAPOINT,FALSE,{6FB4B9E1-BF9D-41E3-9F3C-703D525B54CD},0.121,0.27,0.1863,0.121
L01-601-1,2024-07-25,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Unknown,NA,NA,0,NA,2024-07-25,DANAPOINT,FALSE,{6E297702-950B-4ECB-93F7-6D8CE2CE5D00},NA,NA,NA,NA
L01-601-1,2024-06-10,Direct Connection,Other - See Comments,Unknown,NA,NA,0,NA,2024-06-10,DANAPOINT,FALSE,{6E297702-950B-4ECB-93F7-6D8CE2CE5D00},NA,NA,NA,NA
L02-401-2 (COL02P55),2024-09-12,Undetermined,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-09-12,SULPHURCREEK,FALSE,{6D0EBCA6-4D3F-4C1C-894E-0641CFB65C37},NA,NA,NA,NA
L02-401-2 (COL02P55),2024-05-21,Undetermined,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-05-21,SULPHURCREEK,FALSE,{6D0EBCA6-4D3F-4C1C-894E-0641CFB65C37},NA,NA,NA,NA
L01-335-1,2024-09-12,Undetermined,Flowing,Yes,NA,0.0168,0.015593,0.003,2024-09-12,TRABUCO,FALSE,{6D056363-053F-45F5-B22A-6CAFD80C097C},0.003,0.0168,0.011591999999999998,0.003
L01-335-1,2024-06-07,Undetermined,Flowing,Yes,NA,0.042105,0.015593,NA,2024-06-07,TRABUCO,FALSE,{6D056363-053F-45F5-B22A-6CAFD80C097C},NA,0.042105,0.029052449999999997,0.029052449999999997
L01-618-4,2024-08-28,Undetermined,Pooled or Ponded,Yes,NA,NA,0,NA,2024-08-28,PALISADES,FALSE,{6CAF875E-8955-448F-B3BC-D7F75183DDDE},NA,NA,NA,NA
L01-618-1,2024-06-03,Direct Connection,Pooled or Ponded,Yes,NA,NA,0.0585,NA,2024-06-03,PALISADES,FALSE,{6BB44A0A-D350-479C-9FC0-20CB027EB52D},NA,NA,NA,NA
L01-618-1,2024-08-28,Partial - Significant Distance,Flowing,Yes,NA,0.036,0.0585,0.004,2024-08-28,PALISADES,FALSE,{6BB44A0A-D350-479C-9FC0-20CB027EB52D},0.004,0.036,0.024839999999999997,0.004
L01-766-2 (L01S06),2024-07-29,Direct Connection,Flowing,Unknown,NA,0.309278,0.186044,NA,2024-07-29,PALISADES,FALSE,{6B1E2EC8-33C0-45FC-B9F2-95DAAD8E87F9},NA,0.309278,0.21340182,0.21340182
L01-391-1,2024-08-05,Direct Connection,Pooled or Ponded,Yes,NA,NA,0,NA,2024-08-05,TRABUCO,FALSE,{6ACA9BF4-266E-4C31-8EE3-75E5E450E45E},NA,NA,NA,NA
L01-391-1,2024-06-12,Partial - Significant Distance,Pooled or Ponded,Yes,NA,NA,0,NA,2024-06-12,TRABUCO,FALSE,{6ACA9BF4-266E-4C31-8EE3-75E5E450E45E},NA,NA,NA,NA
L03-074-2,2024-08-20,Direct Connection,Flowing,Yes,NA,0.013333,0.029399,NA,2024-08-20,ELTORO,FALSE,{6A5E6BA4-3561-44F0-907D-3D9775BDE62E},NA,0.013333,0.00919977,0.00919977
L03-074-2,2024-07-09,Direct Connection,Flowing,Yes,NA,0.135,0.029399,NA,2024-07-09,ELTORO,FALSE,{6A5E6BA4-3561-44F0-907D-3D9775BDE62E},NA,0.135,0.09315,0.09315
L03-214-2 (L03P18),2024-07-25,Direct Connection,Flowing,Yes,Yes,0.518182,0.592284,0.431,2024-07-25,ELTORO,FALSE,{694200E0-F61E-493C-B4FD-35F10C96F460},0.431,0.518182,0.35754558,0.431
L03-214-2 (L03P18),2024-05-16,Direct Connection,Flowing,Yes,Yes,0.5775,0.592284,0.795,2024-05-16,ELTORO,FALSE,{694200E0-F61E-493C-B4FD-35F10C96F460},0.795,0.5775,0.39847499999999997,0.795
L01-303-3,2024-06-12,Unsafe to Access,Pooled or Ponded,Unknown,NA,NA,NA,NA,2024-06-12,TRABUCO,FALSE,{688139FB-EB67-42AA-848F-C55BF48E6B28},NA,NA,NA,NA
L01-414-1,2024-07-31,Undetermined,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-07-31,TRABUCO,FALSE,{68338A6C-A350-4B2E-90E5-C3AA59C3D9A8},NA,NA,NA,NA
I01-11217-1,2024-06-28,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,0.001777,NA,2024-06-28,ELTORO,FALSE,{6731B5BE-BAEC-490D-90D1-2CBFABE191C3},NA,NA,NA,NA
I01-11217-1,2024-08-29,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Yes,NA,NA,0.001777,NA,2024-08-29,ELTORO,FALSE,{6731B5BE-BAEC-490D-90D1-2CBFABE191C3},NA,NA,NA,NA
SC05-073-1,2024-08-07,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Unknown,NA,NA,0.006985,NA,2024-08-07,PALISADES,FALSE,{665C8249-2626-4CF7-81EA-645A6B98A96D},NA,NA,NA,NA
SC05-073-1,2024-05-29,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0.006985,0,2024-05-29,PALISADES,FALSE,{665C8249-2626-4CF7-81EA-645A6B98A96D},0,0,0,0
K01-12159-2,2024-06-12,Direct Connection,Flowing,Yes,Yes,0.124771,0.146367,0.059,2024-06-12,DANAPOINT,FALSE,{65F1D30E-87BC-47F7-B9E2-465FBE713D1F},0.059,0.124771,0.08609199,0.059
K01-12159-2,2024-08-06,Direct Connection,Flowing,Yes,Yes,0.143077,0.146367,0.098,2024-08-06,DANAPOINT,FALSE,{65F1D30E-87BC-47F7-B9E2-465FBE713D1F},0.098,0.143077,0.09872312999999999,0.098
L01-335-2,2024-09-12,Undetermined,Pooled or Ponded,Yes,NA,0.0156,0.0052,0.007,2024-09-12,TRABUCO,FALSE,{65AC036E-2F1F-4616-A08A-A4E7B1D38A11},0.007,0.0156,0.010764,0.007
M02-085-1 (M02P06),2024-08-14,Direct Connection,Flowing,Yes,Yes,0.035676,0.064764,0.015,2024-08-14,PALISADES,FALSE,{646C237D-26C0-4619-ADE0-A6C6ECD59481},0.015,0.035676,0.024616439999999996,0.015
M02-085-1 (M02P06),2024-06-26,Undetermined,Flowing,Yes,Yes,0.040985,0.064764,0.021,2024-06-26,PALISADES,FALSE,{646C237D-26C0-4619-ADE0-A6C6ECD59481},0.021,0.040985,0.02827965,0.021
M02-085-1 (M02P06),2024-05-22,Direct Connection,Flowing,Yes,Yes,0.029662,0.064764,0.006,2024-05-22,PALISADES,FALSE,{646C237D-26C0-4619-ADE0-A6C6ECD59481},0.006,0.029662,0.02046678,0.006
L02-571-1,2024-07-25,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-07-25,PALISADES,FALSE,{63E80B56-44CC-47BE-96A0-96E180F51F4A},0,0,0,0
L02-571-1,2024-06-03,Direct Connection,Dry,Unknown,NA,0,0,0,2024-06-03,PALISADES,FALSE,{63E80B56-44CC-47BE-96A0-96E180F51F4A},0,0,0,0
J01-9007-1 (J02P05),2024-08-06,Direct Connection,Flowing,Yes,Yes,0.005,0.092367,0.005,2024-08-06,SULPHURCREEK,FALSE,{6367FF6D-1FC8-4E27-B1F3-A8005D44345E},0.005,0.005,0.00345,0.005
J01-9007-1 (J02P05),2024-05-29,Undetermined,Flowing,Yes,Yes,0.020779,0.092367,0.01,2024-05-29,SULPHURCREEK,FALSE,{6367FF6D-1FC8-4E27-B1F3-A8005D44345E},0.01,0.020779,0.014337509999999998,0.01
L04-136-1 (L04P07),2024-05-15,Undetermined,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-05-15,ELTORO,FALSE,{61589644-F205-496C-A108-0B37A2DFD8A8},NA,NA,NA,NA
I01-11021-1,2024-01-18,Undetermined,Flowing,Yes,NA,0.09,0.028629,NA,2024-01-18,LAGUNABEACH,FALSE,{613D317B-0A31-4B49-B4A0-85440B25AA42},NA,0.09,0.062099999999999995,0.062099999999999995
J01-9144-1 (J01P23),2024-08-27,Direct Connection,Flowing,Yes,NA,0.002,0.050193,0.002,2024-08-27,SULPHURCREEK,FALSE,{61303168-3951-41A3-9F99-5A1FBF0706F7},0.002,0.002,0.00138,0.002
L02-541-7,2024-07-25,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-07-25,PALISADES,FALSE,{610DC3A7-793E-4344-A914-88E70E636144},0,0,0,0
L02-541-7,2024-06-03,Direct Connection,Dry,Unknown,NA,0,0,0,2024-06-03,PALISADES,FALSE,{610DC3A7-793E-4344-A914-88E70E636144},0,0,0,0
I00-11468-1,2024-06-18,Direct Connection,Flowing,Yes,Yes,NA,0.039855,NA,2024-06-18,LAGUNABEACH,FALSE,{60A6CD6E-DA16-422B-8EDA-6D2EFD365167},NA,NA,NA,NA
L01-747-1,2024-06-10,Undetermined,Pooled or Ponded,Unknown,NA,NA,0.045,NA,2024-06-10,PALISADES,FALSE,{5F6222C0-DE3F-465B-ACE2-7BCF51145055},NA,NA,NA,NA
L02-374-1 (L02P50),2024-05-21,Partial - Significant Distance,Flowing,Yes,Yes,0.318672,0.240898,0.159,2024-05-21,SULPHURCREEK,FALSE,{5DF64E4A-01D2-4F6C-919E-DCBB0BDD3E55},0.159,0.318672,0.21988368,0.159
I01-11487-1,2024-08-12,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-12,LAGUNABEACH,FALSE,{5950041F-4A9F-49ED-994B-C50CD46C105C},0,0,0,0
I01-11487-1,2024-07-03,None - Flow Infiltrates or Outfall is Dry,NA,Unknown,NA,NA,0,NA,2024-07-03,LAGUNABEACH,FALSE,{5950041F-4A9F-49ED-994B-C50CD46C105C},NA,NA,NA,NA
L01-125-1,2024-08-27,Undetermined,Other - See Comments,Unknown,NA,NA,2.5,NA,2024-08-27,TRABUCO,FALSE,{5903AEF4-DE41-446D-A41A-D3014DC8AD95},NA,NA,NA,NA
J03-9215-1,2024-07-15,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-07-15,SULPHURCREEK,FALSE,{58BF1710-6532-44A0-A4C2-487B6E14647C},NA,NA,NA,NA
J03-9215-1,2024-05-15,Direct Connection,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-05-15,SULPHURCREEK,FALSE,{58BF1710-6532-44A0-A4C2-487B6E14647C},NA,NA,NA,NA
L01-730-1,2024-08-27,Undetermined,Flowing,Yes,NA,NA,0.023405,NA,2024-08-27,TRABUCO,FALSE,{58435AF7-EDAB-42CB-9CEF-56F94E800788},NA,NA,NA,NA
M00.1-071-3 (M00S04),2024-08-19,Undetermined,Flowing,Unknown,NA,0.144,0.051583,0.025,2024-08-19,PALISADES,FALSE,{564BA613-62BA-484C-8F8D-10DB77A3916D},0.025,0.144,0.09935999999999999,0.025
M00.1-071-3 (M00S04),2024-09-05,Partial - Significant Distance,Flowing,Unknown,NA,0.018,0.051583,0.001,2024-09-05,PALISADES,FALSE,{564BA613-62BA-484C-8F8D-10DB77A3916D},0.001,0.018,0.012419999999999999,0.001
J01-9144-4 (J01P26),2024-08-27,None - Flow Infiltrates or Outfall is Dry,Pooled or Ponded,Unknown,NA,NA,0.003827,NA,2024-08-27,SULPHURCREEK,FALSE,{55C07C97-F5A8-4AD9-BDD6-F282EF1F22F5},NA,NA,NA,NA
M00.2-066-1 (M00S07),2024-05-29,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,NA,0.013801,NA,2024-05-29,PALISADES,FALSE,{5554CB30-DBF5-4F05-9145-3024520F5CD4},NA,NA,NA,NA
M00.2-066-1 (M00S07),2024-08-26,Direct Connection,Flowing,Yes,NA,0.008108,0.013801,NA,2024-08-26,PALISADES,FALSE,{5554CB30-DBF5-4F05-9145-3024520F5CD4},NA,0.008108,0.00559452,0.00559452
LC05-11017-2,2024-08-12,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.045627,0.083233,0.006,2024-08-12,LAGUNABEACH,FALSE,{552A1115-2EB7-48DD-A375-4E5A6EF6FC79},0.006,0.045627,0.03148263,0.006
LC05-11017-2,2024-07-02,None - Flow Infiltrates or Outfall is Dry,Flowing,Yes,NA,0.499835,0.083233,0.006,2024-07-02,LAGUNABEACH,FALSE,{552A1115-2EB7-48DD-A375-4E5A6EF6FC79},0.006,0.499835,0.34488614999999995,0.006
J06-9079-1 (J06P03),2024-07-31,Partial - Significant Distance,Flowing,Yes,Yes,0.073171,0.130309,0.023,2024-07-31,ELTORO,FALSE,{53829E67-0A5F-46C8-B493-01AC3AA4C5CD},0.023,0.073171,0.050487989999999996,0.023
L02-396-1,2024-07-08,Direct Connection,Flowing,Yes,NA,0.017143,0.023463,NA,2024-07-08,SULPHURCREEK,FALSE,{516167D7-3F5E-403F-A9CA-5AC1AB5EBF37},NA,0.017143,0.011828669999999998,0.011828669999999998
I01-11093-2,2024-08-01,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0,0,2024-08-01,LAGUNABEACH,FALSE,{50B8F0F5-D3AB-43AA-9466-0350D018EEA8},0,0,0,0
L01-556-1,2024-07-22,None - Flow Infiltrates or Outfall is Dry,Dry,Unknown,NA,0,0.013841,0,2024-07-22,PALISADES,FALSE,{4FE0C734-3649-4717-871F-7A7EB924A050},0,0,0,0
L01-556-1,2024-06-10,None - Flow Infiltrates or Outfall is Dry,Other - See Comments,Unknown,NA,NA,0.013841,NA,2024-06-10,PALISADES,FALSE,{4FE0C734-3649-4717-871F-7A7EB924A050},NA,NA,NA,NA
L01-303-1,2024-09-16,Partial - Significant Distance,Pooled or Ponded,Yes,NA,NA,NA,NA,2024-09-16,TRABUCO,FALSE,{4DB1E7DE-3FD5-4696-8101-98BEA4A83871},NA,NA,NA,NA
M02-061-6,2024-05-29,Direct Connection,Other - See Comments,Unknown,NA,NA,0.021885,NA,2024-05-29,PALISADES,FALSE,{4D37DA87-C486-40DA-A876-48258EA473E1},NA,NA,NA,NA
M02-061-6,2024-08-07,Direct Connection,Flowing,Unknown,NA,0.113565,0.021885,0.001,2024-08-07,PALISADES,FALSE,{4D37DA87-C486-40DA-A876-48258EA473E1},0.001,0.113565,0.07835985,0.001
K01-12126-1 (K01S01),2024-08-27,Direct Connection,Flowing,Yes,Yes,0.382857,0.457496,NA,2024-08-27,DANAPOINT,FALSE,{4B95CAAB-3599-40EF-9AEE-7EB6755113A0},NA,0.382857,0.26417133,0.26417133
K01-12126-1 (K01S01),2024-08-06,Direct Connection,Flowing,Yes,Yes,0.58368,0.457496,0.201,2024-08-06,DANAPOINT,FALSE,{4B95CAAB-3599-40EF-9AEE-7EB6755113A0},0.201,0.58368,0.40273919999999996,0.201
L03-074-1 (L03B01),2024-07-09,Direct Connection,Flowing,Yes,NA,0.198857,0.199451,0.035,2024-07-09,TRABUCO,FALSE,{49BB3F7E-1B73-4CC3-93B9-49EF1F708BBE},0.035,0.198857,0.13721133,0.035
L03-074-1 (L03B01),2024-08-20,Direct Connection,Flowing,Yes,NA,0.238154,0.199451,0.018,2024-08-20,TRABUCO,FALSE,{49BB3F7E-1B73-4CC3-93B9-49EF1F708BBE},0.018,0.238154,0.16432626,0.018
K01-12036-1,2024-05-17,Direct Connection,NA,Yes,NA,NA,0.026632,NA,2024-05-17,SULPHURCREEK,FALSE,{492C91F2-212B-4A73-AC7B-107B61D9565F},NA,NA,NA,NA
K01-12036-1,2024-08-14,Direct Connection,Flowing,Yes,NA,0.045349,0.026632,0.002,2024-08-14,SULPHURCREEK,FALSE,{492C91F2-212B-4A73-AC7B-107B61D9565F},0.002,0.045349,0.031290809999999995,0.002
L01-766-4,2024-06-10,Direct Connection,Flowing,Unknown,NA,0.093264,0.012121,NA,2024-06-10,PALISADES,FALSE,{48ACB168-9928-43C5-AAD8-5119F46F8CD3},NA,0.093264,0.06435215999999999,0.06435215999999999
L03-241-4,2024-08-22,Direct Connection,Flowing,Yes,NA,0.021687,0.012388,0.003,2024-08-22,ELTORO,FALSE,{47F716AD-32FA-4E10-9846-98471CD662B4},0.003,0.021687,0.01496403,0.003
L03-241-4,2024-07-10,Direct Connection,Flowing,Yes,NA,0.004516,0.012388,NA,2024-07-10,ELTORO,FALSE,{47F716AD-32FA-4E10-9846-98471CD662B4},NA,0.004516,0.0031160399999999996,0.0031160399999999996
