"","AvgDischarge","FacilityID","FlowCondition","ObsRecordDate","PersistentFlow","FlowConnectivity","Priority","PrioritizationScore2022","FloatDischargeCFS","VolumeDischargeCFS","PointY","PointX","SWN_median2021","SWN_avg2021","SWN_sd2021","SWN_median2022","SWN_avg2022","SWN_sd2022","SWN_median2023","SWN_avg2023","SWN_sd2023","Juris in Trib","Acres","AREA","PERCENTAGE","area_acres","Juris Discharge Point"
"160",0.034405,"J01-9005-1 (J03P05)","Flowing",2021-08-11,"Yes","Direct Connection","Priority",57,0.06,NA,33.53991146,-117.70417019,0.01,0.0103482434640523,0.00942549247523544,0.009,0.0102960893854749,0.00486405484806648,0.0035,0.0714112903225806,0.72597254099449,"LAGUNA NIGUEL",127.7926944,127.7905545,100,127.79044152,"LAGUNA NIGUEL"
"161",0,"J05-9800-2","Dry",2022-09-21,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58919536,-117.70159449,0,0.00271813335179672,0.0594791322531043,NA,NA,NA,0,0.0876190476190476,0.401520918034226,"LAGUNA HILLS",30.97537965,25.47294919,100.0000004,25.47292658,"LAGUNA HILLS"
"162",0,"J05-9800-2","Dry",2023-07-27,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58919536,-117.70159449,0,0.00271813335179672,0.0594791322531043,NA,NA,NA,0,0.0876190476190476,0.401520918034226,"LAGUNA HILLS",30.97537965,25.47294919,100.0000004,25.47292658,"LAGUNA HILLS"
"163",0,"J05-9800-2","Dry",2023-09-27,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58919536,-117.70159449,0,0.00271813335179672,0.0594791322531043,NA,NA,NA,0,0.0876190476190476,0.401520918034226,"LAGUNA HILLS",30.97537965,25.47294919,100.0000004,25.47292658,"LAGUNA HILLS"
"164",0,"J05-9800-2","Dry",2021-08-10,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58919536,-117.70159449,0,0.00271813335179672,0.0594791322531043,NA,NA,NA,0,0.0876190476190476,0.401520918034226,"LAGUNA HILLS",30.97537965,25.47294919,100.0000004,25.47292658,"LAGUNA HILLS"
"165",0,"J05-9800-2","Dry",2021-05-04,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58919536,-117.70159449,0,0.00271813335179672,0.0594791322531043,NA,NA,NA,0,0.0876190476190476,0.401520918034226,"LAGUNA HILLS",30.97537965,25.47294919,100.0000004,25.47292658,"LAGUNA HILLS"
"166",0,"J05-9800-2","Dry",2022-07-01,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,0,33.58919536,-117.70159449,0,0.00271813335179672,0.0594791322531043,NA,NA,NA,0,0.0876190476190476,0.401520918034226,"LAGUNA HILLS",30.97537965,25.47294919,100.0000004,25.47292658,"LAGUNA HILLS"
"167",0,"J05-9800-2","Dry",2022-07-01,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58919536,-117.70159449,0,0.00271813335179672,0.0594791322531043,NA,NA,NA,0,0.0876190476190476,0.401520918034226,"LAGUNA HILLS",30.97537965,25.47294919,100.0000004,25.47292658,"LAGUNA HILLS"
"168",0.023004,"J01-9082-4","Flowing",2023-08-09,"Yes",NA,"Priority",35,0.015845,0.008,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"169",0.023004,"J01-9082-4","Flowing",2023-08-09,"Yes",NA,"Priority",35,0.015845,0.008,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"170",0.023004,"J01-9082-4","Flowing",2023-04-27,"Yes",NA,"Priority",35,0.040926,0.021,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"171",0.023004,"J01-9082-4","Flowing",2023-04-27,"Yes",NA,"Priority",35,0.040926,0.021,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"172",0.023004,"J01-9082-4","Flowing",2022-08-22,"Yes","Direct Connection","Priority",35,0.036321,0.013,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"173",0.023004,"J01-9082-4","Flowing",2022-08-22,"Yes","Direct Connection","Priority",35,0.036321,0.013,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"174",0.023004,"J01-9082-4","Flowing",2021-05-26,"Yes","Undetermined","Priority",35,0.056,NA,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"175",0.023004,"J01-9082-4","Flowing",2021-05-26,"Yes","Undetermined","Priority",35,0.056,NA,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"176",0.023004,"J01-9082-4","Flowing",2022-07-13,"Yes","Direct Connection","Priority",35,0.005,0,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"177",0.023004,"J01-9082-4","Flowing",2022-07-13,"Yes","Direct Connection","Priority",35,0.005,0,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"178",0.023004,"J01-9082-4","Flowing",2022-07-13,"Yes","Direct Connection","Priority",35,0.005,0.001,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"179",0.023004,"J01-9082-4","Flowing",2022-07-13,"Yes","Direct Connection","Priority",35,0.005,0.001,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"180",0.023004,"J01-9082-4","Flowing",2023-05-30,"Yes","Undetermined","Priority",35,0.0462,0.023,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"181",0.023004,"J01-9082-4","Flowing",2023-05-30,"Yes","Undetermined","Priority",35,0.0462,0.023,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"182",0.023004,"J01-9082-4","Flowing",2022-06-23,"Yes","Direct Connection","Priority",35,0.0144,NA,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ALISO VIEJO",125.4804575,121.9774259,97.84740395,124.66076066,"ALISO VIEJO"
"183",0.023004,"J01-9082-4","Flowing",2022-06-23,"Yes","Direct Connection","Priority",35,0.0144,NA,33.58157074,-117.74572664,0,0.00151259583789704,0.077838041531188,0.022,0.0229827586206897,0.014993052008547,0.031,0.0443092105263158,0.118855147720955,"ORANGE CO",2.683453208,2.683443822,2.152595119,124.66076066,"ALISO VIEJO"
"184",0,"J05-9271-6","Dry",2022-09-21,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58731405,-117.70449132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS"
"185",0,"J05-9271-6","Dry",2023-07-27,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58731405,-117.70449132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS"
"186",0,"J05-9271-6","Dry",2023-08-17,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58731405,-117.70449132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS"
"187",0,"J05-9271-6","Pooled or Ponded",2021-09-16,"Unknown",NA,"Not A Priority",NA,NA,NA,33.58731405,-117.70449132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS"
"188",0,"J05-9271-6","Pooled or Ponded",2022-08-02,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.58731405,-117.70449132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS"
"189",0,"J05-9271-6","Pooled or Ponded",2021-05-04,"Unknown","Undetermined","Not A Priority",NA,NA,NA,33.58731405,-117.70449132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAGUNA HILLS"
"190",0.00112,"J01-9782-1 (J01TBN3)","Other - See Comments",2023-05-16,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",45.13515458,13.98035778,45.38061266,30.80686795,"LAKE FOREST"
"191",0.00112,"J01-9782-1 (J01TBN3)","Other - See Comments",2023-05-16,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",16.82661742,16.82653807,54.6193895,30.80686795,"LAKE FOREST"
"192",0.00112,"J01-9782-1 (J01TBN3)","Flowing",2022-08-18,"Unknown","Direct Connection","Not A Priority",NA,0.004835,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",45.13515458,13.98035778,45.38061266,30.80686795,"LAKE FOREST"
"193",0.00112,"J01-9782-1 (J01TBN3)","Flowing",2022-08-18,"Unknown","Direct Connection","Not A Priority",NA,0.004835,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",16.82661742,16.82653807,54.6193895,30.80686795,"LAKE FOREST"
"194",0.00112,"J01-9782-1 (J01TBN3)","Dry",2021-09-07,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",45.13515458,13.98035778,45.38061266,30.80686795,"LAKE FOREST"
"195",0.00112,"J01-9782-1 (J01TBN3)","Dry",2021-09-07,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",16.82661742,16.82653807,54.6193895,30.80686795,"LAKE FOREST"
"196",0.00112,"J01-9782-1 (J01TBN3)","Pooled or Ponded",2022-06-21,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",45.13515458,13.98035778,45.38061266,30.80686795,"LAKE FOREST"
"197",0.00112,"J01-9782-1 (J01TBN3)","Pooled or Ponded",2022-06-21,"Unknown","Direct Connection","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",16.82661742,16.82653807,54.6193895,30.80686795,"LAKE FOREST"
"198",0.00112,"J01-9782-1 (J01TBN3)","Other - See Comments",2021-05-27,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",45.13515458,13.98035778,45.38061266,30.80686795,"LAKE FOREST"
"199",0.00112,"J01-9782-1 (J01TBN3)","Other - See Comments",2021-05-27,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",16.82661742,16.82653807,54.6193895,30.80686795,"LAKE FOREST"
"200",0.00112,"J01-9782-1 (J01TBN3)","Pooled or Ponded",2023-09-26,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",45.13515458,13.98035778,45.38061266,30.80686795,"LAKE FOREST"
"201",0.00112,"J01-9782-1 (J01TBN3)","Pooled or Ponded",2023-09-26,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.63275609,-117.6769216,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",16.82661742,16.82653807,54.6193895,30.80686795,"LAKE FOREST"
"202",0.005869,"J01-9785-1","Flowing",2021-05-27,"Yes","Direct Connection","Not A Priority",NA,0.026959,NA,33.61716175,-117.69366498,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",68.62625727,21.25659341,100,21.25657462,"LAKE FOREST"
"203",0.005869,"J01-9785-1","Flowing",2023-09-26,"Yes","Direct Connection","Not A Priority",NA,0.004704,0.002,33.61716175,-117.69366498,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",68.62625727,21.25659341,100,21.25657462,"LAKE FOREST"
"204",0.005869,"J01-9785-1","Pooled or Ponded",2022-09-14,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61716175,-117.69366498,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",68.62625727,21.25659341,100,21.25657462,"LAKE FOREST"
"205",0.005869,"J01-9785-1","Flowing",2021-09-07,"Yes","Direct Connection","Not A Priority",NA,0.013,NA,33.61716175,-117.69366498,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",68.62625727,21.25659341,100,21.25657462,"LAKE FOREST"
"206",0.005869,"J01-9785-1","Flowing",2023-07-17,"Yes","Direct Connection","Not A Priority",NA,NA,NA,33.61716175,-117.69366498,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",68.62625727,21.25659341,100,21.25657462,"LAKE FOREST"
"207",0.005869,"J01-9785-1","Flowing",2022-08-01,"Yes","Direct Connection","Not A Priority",NA,0.004583,NA,33.61716175,-117.69366498,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",68.62625727,21.25659341,100,21.25657462,"LAKE FOREST"
"208",0.0018,"J01-9275-2","Dry",2023-07-27,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",131.0980254,40.60686876,95.02628824,42.7322098,"LAKE FOREST"
"209",0.0018,"J01-9275-2","Dry",2023-07-27,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",2.125388846,2.125378824,4.973711762,42.7322098,"LAKE FOREST"
"210",0.0018,"J01-9275-2","Dry",2021-09-22,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",131.0980254,40.60686876,95.02628824,42.7322098,"LAKE FOREST"
"211",0.0018,"J01-9275-2","Dry",2021-09-22,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",2.125388846,2.125378824,4.973711762,42.7322098,"LAKE FOREST"
"212",0.0018,"J01-9275-2","Dry",2022-09-01,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",131.0980254,40.60686876,95.02628824,42.7322098,"LAKE FOREST"
"213",0.0018,"J01-9275-2","Dry",2022-09-01,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",2.125388846,2.125378824,4.973711762,42.7322098,"LAKE FOREST"
"214",0.0018,"J01-9275-2","Dry",2021-05-04,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",131.0980254,40.60686876,95.02628824,42.7322098,"LAKE FOREST"
"215",0.0018,"J01-9275-2","Dry",2021-05-04,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",2.125388846,2.125378824,4.973711762,42.7322098,"LAKE FOREST"
"216",0.0018,"J01-9275-2","Dry",2022-06-21,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",131.0980254,40.60686876,95.02628824,42.7322098,"LAKE FOREST"
"217",0.0018,"J01-9275-2","Dry",2022-06-21,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,NA,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",2.125388846,2.125378824,4.973711762,42.7322098,"LAKE FOREST"
"218",0.0018,"J01-9275-2","Flowing",2023-08-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.0216,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAKE FOREST",131.0980254,40.60686876,95.02628824,42.7322098,"LAKE FOREST"
"219",0.0018,"J01-9275-2","Flowing",2023-08-29,"Unknown","None - Flow Infiltrates or Outfall is Dry","Not A Priority",NA,0.0216,NA,33.65086633,-117.66064651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MISSION VIEJO",2.125388846,2.125378824,4.973711762,42.7322098,"LAKE FOREST"
"220",0.303774,"J01-9005-3","Flowing",2021-07-28,"Yes",NA,"Priority",52,0.613233,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA HILLS",3.399706881,2.7957869,1.384801424,201.89063791,"LAGUNA NIGUEL"
"221",0.303774,"J01-9005-3","Flowing",2021-07-28,"Yes",NA,"Priority",52,0.613233,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA NIGUEL",199.0983629,199.0950289,98.6151983,201.89063791,"LAGUNA NIGUEL"
"222",0.303774,"J01-9005-3","Pooled or Ponded",2023-06-29,"Yes",NA,"Priority",52,NA,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA HILLS",3.399706881,2.7957869,1.384801424,201.89063791,"LAGUNA NIGUEL"
"223",0.303774,"J01-9005-3","Pooled or Ponded",2023-06-29,"Yes",NA,"Priority",52,NA,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA NIGUEL",199.0983629,199.0950289,98.6151983,201.89063791,"LAGUNA NIGUEL"
"224",0.303774,"J01-9005-3","Flowing",2021-05-05,"Yes","Direct Connection","Priority",52,0.07125,0.027,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA HILLS",3.399706881,2.7957869,1.384801424,201.89063791,"LAGUNA NIGUEL"
"225",0.303774,"J01-9005-3","Flowing",2021-05-05,"Yes","Direct Connection","Priority",52,0.07125,0.027,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA NIGUEL",199.0983629,199.0950289,98.6151983,201.89063791,"LAGUNA NIGUEL"
"226",0.303774,"J01-9005-3","Flowing",2021-05-05,"Yes","Direct Connection","Priority",52,0.07125,0,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA HILLS",3.399706881,2.7957869,1.384801424,201.89063791,"LAGUNA NIGUEL"
"227",0.303774,"J01-9005-3","Flowing",2021-05-05,"Yes","Direct Connection","Priority",52,0.07125,0,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA NIGUEL",199.0983629,199.0950289,98.6151983,201.89063791,"LAGUNA NIGUEL"
"228",0.303774,"J01-9005-3","Flowing",2022-07-08,"Yes","Direct Connection","Priority",52,NA,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA HILLS",3.399706881,2.7957869,1.384801424,201.89063791,"LAGUNA NIGUEL"
"229",0.303774,"J01-9005-3","Flowing",2022-07-08,"Yes","Direct Connection","Priority",52,NA,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA NIGUEL",199.0983629,199.0950289,98.6151983,201.89063791,"LAGUNA NIGUEL"
"230",0.303774,"J01-9005-3","Flowing",2023-08-28,"Yes","Partial - Significant Distance","Priority",52,NA,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA HILLS",3.399706881,2.7957869,1.384801424,201.89063791,"LAGUNA NIGUEL"
"231",0.303774,"J01-9005-3","Flowing",2023-08-28,"Yes","Partial - Significant Distance","Priority",52,NA,NA,33.5461744,-117.70304417,0,0.134077205882353,0.648814494503081,NA,NA,NA,0.235,1.13151485148515,6.16958649767367,"LAGUNA NIGUEL",199.0983629,199.0950289,98.6151983,201.89063791,"LAGUNA NIGUEL"
"232",0.05744,"J01-9008-1 (J01P30)","Flowing",2021-08-11,"Yes","Direct Connection","Priority",62,0.05,NA,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"233",0.05744,"J01-9008-1 (J01P30)","Flowing",2023-09-27,"Yes","Direct Connection","Priority",62,0.082143,0.031,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"234",0.05744,"J01-9008-1 (J01P30)","Flowing",2021-08-02,"Yes","Direct Connection","Priority",62,0.055,0.005,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"235",0.05744,"J01-9008-1 (J01P30)","Flowing",2021-07-19,"Yes","Direct Connection","Priority",62,0.058909,NA,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"236",0.05744,"J01-9008-1 (J01P30)","Flowing",2023-07-19,"Yes","Direct Connection","Priority",62,0.091071,0.028,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"237",0.05744,"J01-9008-1 (J01P30)","Flowing",2021-08-17,"Yes","Direct Connection","Priority",62,0.131461,NA,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"238",0.05744,"J01-9008-1 (J01P30)","Flowing",2022-07-01,"Yes","Direct Connection","Priority",62,0.008506,0.013,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"239",0.05744,"J01-9008-1 (J01P30)","Flowing",2022-07-01,"Yes","Direct Connection","Priority",62,0.008506,0.02,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"240",0.05744,"J01-9008-1 (J01P30)","Flowing",2021-07-15,"Yes","Direct Connection","Priority",62,0.0288,NA,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"241",0.05744,"J01-9008-1 (J01P30)","Flowing",2022-06-28,"Yes","Direct Connection","Priority",62,0.070588,0.007,33.57677172,-117.71330932,0.07,0.0870767170762445,0.156716632734956,0.036,0.0458508771929825,0.0355714990954316,NA,NA,NA,"ALISO VIEJO",217.6483557,211.5722774,100,211.57209037,"ALISO VIEJO"
"242",0,"J01-9264-1 (J01P06)","Pooled or Ponded",2022-06-30,"Yes","Partial - Significant Distance","Not A Priority",NA,NA,0,33.66346514,-117.65406845,0.319,0.365444936320915,0.455775471581384,NA,NA,NA,NA,NA,NA,"LAKE FOREST",2024.364351,627.0353599,92.08498047,680.93059513,"LAKE FOREST"
"243",0,"J01-9264-1 (J01P06)","Pooled or Ponded",2023-04-25,"Yes",NA,"Not A Priority",NA,NA,NA,33.66346514,-117.65406845,0.319,0.365444936320915,0.455775471581384,NA,NA,NA,NA,NA,NA,"LAKE FOREST",2024.364351,627.0353599,92.08498047,680.93059513,"LAKE FOREST"
